Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
482,H,M,2009-01-01 21:07:38,00:14:29,2009-01-01 21:22:07,2009-01-01 21:49:38,00:18:00,2009-01-01 21:40:07,2009-01-01 22:07:38,9,"[438, 450, -1, 482, 477, 481, 438, 450, 482, 477, -1, 481, 485, 486, 486, 485]","['F', 'F', 'B', 'H', 'N', 'N', 'N', 'I', 'M', 'G', 'K', 'Q', 'U', 'V', 'R', 'M']",00:27:31,00:27:31
471,L,C,2009-01-01 20:58:17,00:26:01,2009-01-01 21:24:18,2009-01-01 21:46:17,00:18:00,2009-01-01 21:42:18,2009-01-01 22:04:17,4,"[-1, 463, 473, -1, 471, 473, 466, 463, 471, 466]","['C', 'D', 'I', 'H', 'L', 'L', 'F', 'B', 'C', 'D']",00:21:59,00:21:59
496,I,C,2009-01-01 21:19:50,00:18:00,2009-01-01 21:37:50,2009-01-01 22:07:50,00:06:00,2009-01-01 21:43:50,2009-01-01 22:13:50,6,"[458, -1, 465, 495, 494, 458, 496, 496, 495, -1, 494, 465]","['R', 'N', 'O', 'N', 'J', 'J', 'I', 'C', 'G', 'M', 'S', 'X']",00:30:00,00:30:00
468,Q,S,2009-01-01 20:57:47,00:23:50,2009-01-01 21:21:37,2009-01-01 21:45:47,00:24:00,2009-01-01 21:45:37,2009-01-01 22:09:47,7,"[457, 483, 468, 479, 457, 479, -1, -1, 468, 484, -1, 480, 483, -1, 480, -1, -1, 484]","['X', 'R', 'Q', 'Q', 'P', 'P', 'L', 'M', 'S', 'T', 'N', 'J', 'J', 'N', 'R', 'L', 'F', 'B']",00:24:10,00:24:10
477,N,G,2009-01-01 21:04:47,00:23:20,2009-01-01 21:28:07,2009-01-01 21:52:47,00:18:00,2009-01-01 21:46:07,2009-01-01 22:10:47,9,"[438, 450, -1, 482, 477, 481, 438, 450, 482, 477, -1, 481, 485, 486, 486, 485]","['F', 'F', 'B', 'H', 'N', 'N', 'N', 'I', 'M', 'G', 'K', 'Q', 'U', 'V', 'R', 'M']",00:24:40,00:24:40
459,H,E,2009-01-01 20:46:28,00:23:57,2009-01-01 21:10:25,2009-01-01 21:22:28,00:36:00,2009-01-01 21:46:25,2009-01-01 21:52:28,5,"[459, -1, 449, 449, -1, 488, 459, -1, -1, -1, 488]","['H', 'L', 'Q', 'M', 'H', 'D', 'E', 'D', 'H', 'L', 'P']",00:06:03,00:12:03
466,F,D,2009-01-01 20:54:10,00:36:08,2009-01-01 21:30:18,2009-01-01 21:48:10,00:18:00,2009-01-01 21:48:18,2009-01-01 22:06:10,4,"[-1, 463, 473, -1, 471, 473, 466, 463, 471, 466]","['C', 'D', 'I', 'H', 'L', 'L', 'F', 'B', 'C', 'D']",00:17:52,00:17:52
493,R,P,2009-01-01 21:14:20,00:10:26,2009-01-01 21:24:46,2009-01-01 21:50:20,00:24:00,2009-01-01 21:48:46,2009-01-01 22:14:20,8,"[490, 493, 497, 498, 500, 492, 490, -1, -1, 493, -1, 497, 491, 492, 491, 498, 500]","['R', 'R', 'R', 'R', 'R', 'X', 'X', 'R', 'L', 'P', 'K', 'G', 'C', 'C', 'I', 'E', 'J']",00:25:34,00:25:34
495,N,G,2009-01-01 21:16:43,00:09:07,2009-01-01 21:25:50,2009-01-01 22:04:43,00:24:00,2009-01-01 21:49:50,2009-01-01 22:34:43,6,"[458, -1, 465, 495, 494, 458, 496, 496, 495, -1, 494, 465]","['R', 'N', 'O', 'N', 'J', 'J', 'I', 'C', 'G', 'M', 'S', 'X']",00:44:53,00:38:53
469,N,A,2009-01-01 20:57:50,00:12:00,2009-01-01 21:09:50,2009-01-01 21:39:50,00:42:00,2009-01-01 21:51:50,2009-01-01 22:21:50,1,"[423, -1, 469, 467, -1, 423, -1, 467, -1, 469]","['G', 'H', 'N', 'O', 'S', 'X', 'R', 'L', 'F', 'A']",00:30:00,00:30:00
478,U,O,2009-01-01 21:05:42,00:00:00,2009-01-01 21:05:42,2009-01-01 21:35:42,00:48:00,2009-01-01 21:53:42,2009-01-01 22:23:42,3,"[478, -1, 470, 470, -1, -1, 462, -1, 462, 478]","['U', 'P', 'K', 'Q', 'M', 'S', 'Y', 'S', 'O', 'O']",00:30:00,00:30:00
462,Y,O,2009-01-01 20:50:01,00:51:41,2009-01-01 21:41:42,2009-01-01 21:44:01,00:12:00,2009-01-01 21:53:42,2009-01-01 21:56:01,3,"[478, -1, 470, 470, -1, -1, 462, -1, 462, 478]","['U', 'P', 'K', 'Q', 'M', 'S', 'Y', 'S', 'O', 'O']",00:02:19,00:02:19
460,Y,G,2009-01-01 20:46:29,00:25:16,2009-01-01 21:11:45,2009-01-01 21:28:29,00:42:00,2009-01-01 21:53:45,2009-01-01 22:10:29,0,"[460, 476, 474, -1, 455, 474, 487, 455, -1, 489, 460, 475, 487, 476, -1, -1, 475, -1, 489]","['Y', 'Y', 'X', 'R', 'V', 'V', 'U', 'U', 'Q', 'M', 'G', 'F', 'F', 'K', 'G', 'M', 'S', 'N', 'J']",00:16:44,00:16:44
499,B,S,2009-01-01 21:24:30,00:12:00,2009-01-01 21:36:30,2009-01-01 22:06:30,00:18:00,2009-01-01 21:54:30,2009-01-01 22:24:30,2,"[472, -1, 499, -1, -1, 499, -1, 472]","['L', 'F', 'B', 'G', 'M', 'S', 'R', 'V']",00:30:00,00:30:00
481,N,Q,2009-01-01 21:07:13,00:20:54,2009-01-01 21:28:07,2009-01-01 21:55:13,00:30:00,2009-01-01 21:58:07,2009-01-01 22:25:13,9,"[438, 450, -1, 482, 477, 481, 438, 450, 482, 477, -1, 481, 485, 486, 486, 485]","['F', 'F', 'B', 'H', 'N', 'N', 'N', 'I', 'M', 'G', 'K', 'Q', 'U', 'V', 'R', 'M']",00:27:06,00:27:06
487,U,F,2009-01-01 21:10:24,00:25:21,2009-01-01 21:35:45,2009-01-01 22:04:24,00:24:00,2009-01-01 21:59:45,2009-01-01 22:22:24,0,"[460, 476, 474, -1, 455, 474, 487, 455, -1, 489, 460, 475, 487, 476, -1, -1, 475, -1, 489]","['Y', 'Y', 'X', 'R', 'V', 'V', 'U', 'U', 'Q', 'M', 'G', 'F', 'F', 'K', 'G', 'M', 'S', 'N', 'J']",00:22:39,00:28:39
497,R,G,2009-01-01 21:21:25,00:03:21,2009-01-01 21:24:46,2009-01-01 21:51:25,00:36:00,2009-01-01 22:00:46,2009-01-01 22:27:25,8,"[490, 493, 497, 498, 500, 492, 490, -1, -1, 493, -1, 497, 491, 492, 491, 498, 500]","['R', 'R', 'R', 'R', 'R', 'X', 'X', 'R', 'L', 'P', 'K', 'G', 'C', 'C', 'I', 'E', 'J']",00:26:39,00:26:39
494,J,S,2009-01-01 21:16:29,00:15:21,2009-01-01 21:31:50,2009-01-01 21:58:29,00:30:00,2009-01-01 22:01:50,2009-01-01 22:10:29,6,"[458, -1, 465, 495, 494, 458, 496, 496, 495, -1, 494, 465]","['R', 'N', 'O', 'N', 'J', 'J', 'I', 'C', 'G', 'M', 'S', 'X']",00:08:39,00:26:39
483,R,J,2009-01-01 21:08:55,00:06:42,2009-01-01 21:15:37,2009-01-01 21:44:55,00:48:00,2009-01-01 22:03:37,2009-01-01 22:26:55,7,"[457, 483, 468, 479, 457, 479, -1, -1, 468, 484, -1, 480, 483, -1, 480, -1, -1, 484]","['X', 'R', 'Q', 'Q', 'P', 'P', 'L', 'M', 'S', 'T', 'N', 'J', 'J', 'N', 'R', 'L', 'F', 'B']",00:23:18,00:29:18
476,Y,K,2009-01-01 21:03:32,00:08:13,2009-01-01 21:11:45,2009-01-01 21:33:32,00:54:00,2009-01-01 22:05:45,2009-01-01 22:09:32,0,"[460, 476, 474, -1, 455, 474, 487, 455, -1, 489, 460, 475, 487, 476, -1, -1, 475, -1, 489]","['Y', 'Y', 'X', 'R', 'V', 'V', 'U', 'U', 'Q', 'M', 'G', 'F', 'F', 'K', 'G', 'M', 'S', 'N', 'J']",00:03:47,00:21:47
472,L,V,2009-01-01 20:59:51,00:24:39,2009-01-01 21:24:30,2009-01-01 21:35:51,00:42:00,2009-01-01 22:06:30,2009-01-01 22:11:51,2,"[472, -1, 499, -1, -1, 499, -1, 472]","['L', 'F', 'B', 'G', 'M', 'S', 'R', 'V']",00:05:21,00:11:21
492,X,C,2009-01-01 21:13:37,00:17:09,2009-01-01 21:30:46,2009-01-01 21:55:37,00:36:00,2009-01-01 22:06:46,2009-01-01 22:19:37,8,"[490, 493, 497, 498, 500, 492, 490, -1, -1, 493, -1, 497, 491, 492, 491, 498, 500]","['R', 'R', 'R', 'R', 'R', 'X', 'X', 'R', 'L', 'P', 'K', 'G', 'C', 'C', 'I', 'E', 'J']",00:12:51,00:24:51
465,O,X,2009-01-01 20:51:56,00:27:54,2009-01-01 21:19:50,2009-01-01 21:45:56,00:48:00,2009-01-01 22:07:50,2009-01-01 22:09:56,6,"[458, -1, 465, 495, 494, 458, 496, 496, 495, -1, 494, 465]","['R', 'N', 'O', 'N', 'J', 'J', 'I', 'C', 'G', 'M', 'S', 'X']",00:02:06,00:26:06
488,D,P,2009-01-01 21:10:25,00:30:00,2009-01-01 21:40:25,2009-01-01 22:10:25,00:30:00,2009-01-01 22:10:25,2009-01-01 22:40:25,5,"[459, -1, 449, 449, -1, 488, 459, -1, -1, -1, 488]","['H', 'L', 'Q', 'M', 'H', 'D', 'E', 'D', 'H', 'L', 'P']",00:30:00,00:30:00
491,C,I,2009-01-01 21:12:54,00:53:52,2009-01-01 22:06:46,2009-01-01 22:18:54,00:06:00,2009-01-01 22:12:46,2009-01-01 22:24:54,8,"[490, 493, 497, 498, 500, 492, 490, -1, -1, 493, -1, 497, 491, 492, 491, 498, 500]","['R', 'R', 'R', 'R', 'R', 'X', 'X', 'R', 'L', 'P', 'K', 'G', 'C', 'C', 'I', 'E', 'J']",00:12:08,00:12:08
480,J,R,2009-01-01 21:06:59,00:56:38,2009-01-01 22:03:37,2009-01-01 22:24:59,00:12:00,2009-01-01 22:15:37,2009-01-01 22:36:59,7,"[457, 483, 468, 479, 457, 479, -1, -1, 468, 484, -1, 480, 483, -1, 480, -1, -1, 484]","['X', 'R', 'Q', 'Q', 'P', 'P', 'L', 'M', 'S', 'T', 'N', 'J', 'J', 'N', 'R', 'L', 'F', 'B']",00:21:22,00:21:22
486,V,R,2009-01-01 21:10:07,01:00:00,2009-01-01 22:10:07,2009-01-01 22:40:07,00:06:00,2009-01-01 22:16:07,2009-01-01 22:46:07,9,"[438, 450, -1, 482, 477, 481, 438, 450, 482, 477, -1, 481, 485, 486, 486, 485]","['F', 'F', 'B', 'H', 'N', 'N', 'N', 'I', 'M', 'G', 'K', 'Q', 'U', 'V', 'R', 'M']",00:30:00,00:30:00
498,R,E,2009-01-01 21:22:26,00:02:20,2009-01-01 21:24:46,2009-01-01 21:52:26,00:54:00,2009-01-01 22:18:46,2009-01-01 22:46:26,8,"[490, 493, 497, 498, 500, 492, 490, -1, -1, 493, -1, 497, 491, 492, 491, 498, 500]","['R', 'R', 'R', 'R', 'R', 'X', 'X', 'R', 'L', 'P', 'K', 'G', 'C', 'C', 'I', 'E', 'J']",00:27:40,00:27:40
485,U,M,2009-01-01 21:10:03,00:54:04,2009-01-01 22:04:07,2009-01-01 22:34:03,00:18:00,2009-01-01 22:22:07,2009-01-01 22:46:03,9,"[438, 450, -1, 482, 477, 481, 438, 450, 482, 477, -1, 481, 485, 486, 486, 485]","['F', 'F', 'B', 'H', 'N', 'N', 'N', 'I', 'M', 'G', 'K', 'Q', 'U', 'V', 'R', 'M']",00:23:56,00:29:56
475,F,S,2009-01-01 21:02:13,00:57:32,2009-01-01 21:59:45,2009-01-01 22:14:13,00:24:00,2009-01-01 22:23:45,2009-01-01 22:32:13,0,"[460, 476, 474, -1, 455, 474, 487, 455, -1, 489, 460, 475, 487, 476, -1, -1, 475, -1, 489]","['Y', 'Y', 'X', 'R', 'V', 'V', 'U', 'U', 'Q', 'M', 'G', 'F', 'F', 'K', 'G', 'M', 'S', 'N', 'J']",00:08:28,00:14:28
500,R,J,2009-01-01 21:24:46,00:00:00,2009-01-01 21:24:46,2009-01-01 21:54:46,01:00:00,2009-01-01 22:24:46,2009-01-01 22:54:46,8,"[490, 493, 497, 498, 500, 492, 490, -1, -1, 493, -1, 497, 491, 492, 491, 498, 500]","['R', 'R', 'R', 'R', 'R', 'X', 'X', 'R', 'L', 'P', 'K', 'G', 'C', 'C', 'I', 'E', 'J']",00:30:00,00:30:00
484,T,B,2009-01-01 21:09:37,00:42:00,2009-01-01 21:51:37,2009-01-01 22:21:37,00:42:00,2009-01-01 22:33:37,2009-01-01 23:03:37,7,"[457, 483, 468, 479, 457, 479, -1, -1, 468, 484, -1, 480, 483, -1, 480, -1, -1, 484]","['X', 'R', 'Q', 'Q', 'P', 'P', 'L', 'M', 'S', 'T', 'N', 'J', 'J', 'N', 'R', 'L', 'F', 'B']",00:30:00,00:30:00
489,M,J,2009-01-01 21:11:45,00:36:00,2009-01-01 21:47:45,2009-01-01 22:17:45,00:48:00,2009-01-01 22:35:45,2009-01-01 23:05:45,0,"[460, 476, 474, -1, 455, 474, 487, 455, -1, 489, 460, 475, 487, 476, -1, -1, 475, -1, 489]","['Y', 'Y', 'X', 'R', 'V', 'V', 'U', 'U', 'Q', 'M', 'G', 'F', 'F', 'K', 'G', 'M', 'S', 'N', 'J']",00:30:00,00:30:00
