Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
503,I,K,2009-01-01 17:42:16,00:34:17,2009-01-01 18:16:33,2009-01-01 18:36:16,00:36:00,2009-01-01 18:52:33,2009-01-01 18:54:16,4,"[503, 504, -1, -1, 506, -1, 542, -1, 505, 504, 506, -1, 503, 542, -1, 505]","['I', 'J', 'N', 'S', 'Y', 'S', 'N', 'H', 'B', 'A', 'A', 'F', 'K', 'L', 'H', 'D']",00:01:43,00:19:43
540,M,L,2009-01-01 18:16:22,00:30:21,2009-01-01 18:46:43,2009-01-01 19:16:22,00:06:00,2009-01-01 18:52:43,2009-01-01 19:22:22,5,"[532, -1, 530, -1, 540, 540, -1, 567, 532, 530, -1, -1, 581, -1, -1, 567, -1, -1, -1, 581]","['K', 'F', 'B', 'G', 'M', 'L', 'Q', 'W', 'W', 'V', 'R', 'N', 'T', 'N', 'H', 'C', 'G', 'K', 'P', 'U']",00:29:39,00:29:39
523,F,U,2009-01-01 18:00:37,00:34:42,2009-01-01 18:35:19,2009-01-01 19:00:37,00:18:00,2009-01-01 18:53:19,2009-01-01 19:18:37,3,"[522, 523, 552, -1, 565, 523, -1, -1, -1, 568, 522, 552, 565, -1, -1, 568]","['K', 'F', 'L', 'P', 'U', 'U', 'Q', 'M', 'I', 'J', 'J', 'J', 'D', 'C', 'G', 'K']",00:25:18,00:25:18
515,U,D,2009-01-01 17:49:59,00:36:00,2009-01-01 18:25:59,2009-01-01 18:55:59,00:30:00,2009-01-01 18:55:59,2009-01-01 19:25:59,8,"[482, 480, -1, 481, 458, 483, 485, 480, -1, 481, 482, -1, 515, -1, 458, 483, -1, 485, 515]","['N', 'J', 'D', 'C', 'B', 'B', 'H', 'N', 'R', 'W', 'W', 'Q', 'U', 'P', 'K', 'K', 'G', 'C', 'D']",00:30:00,00:30:00
542,N,L,2009-01-01 18:16:33,00:06:00,2009-01-01 18:22:33,2009-01-01 18:52:33,00:36:00,2009-01-01 18:58:33,2009-01-01 19:28:33,4,"[503, 504, -1, -1, 506, -1, 542, -1, 505, 504, 506, -1, 503, 542, -1, 505]","['I', 'J', 'N', 'S', 'Y', 'S', 'N', 'H', 'B', 'A', 'A', 'F', 'K', 'L', 'H', 'D']",00:30:00,00:30:00
541,B,M,2009-01-01 18:16:23,00:30:26,2009-01-01 18:46:49,2009-01-01 18:58:23,00:12:00,2009-01-01 18:58:49,2009-01-01 19:22:23,7,"[539, 541, -1, 534, 538, 582, 541, 535, 534, 538, 539, -1, 580, -1, 535, 582, -1, -1, 580]","['C', 'B', 'F', 'K', 'L', 'L', 'M', 'S', 'O', 'J', 'E', 'D', 'C', 'B', 'A', 'A', 'G', 'M', 'S']",00:23:34,00:11:34
518,F,L,2009-01-01 17:55:44,00:57:11,2009-01-01 18:52:55,2009-01-01 19:43:44,00:06:00,2009-01-01 18:58:55,2009-01-01 19:49:44,1,"[500, 499, -1, 572, 518, 518, 500, -1, 499, -1, -1, -1, 572]","['P', 'U', 'P', 'K', 'F', 'L', 'H', 'I', 'O', 'I', 'M', 'Q', 'U']",00:50:49,00:50:49
562,G,K,2009-01-01 18:28:02,00:26:23,2009-01-01 18:54:25,2009-01-01 19:16:02,00:06:00,2009-01-01 19:00:25,2009-01-01 19:22:02,2,"[-1, 562, 562, 563, 531, 533, 533, -1, 531, 579, 563, -1, -1, 566, 583, -1, -1, 579, 566, 583]","['H', 'G', 'K', 'Q', 'U', 'U', 'V', 'R', 'S', 'O', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'P', 'Q']",00:21:37,00:21:37
532,K,W,2009-01-01 18:09:51,00:36:52,2009-01-01 18:46:43,2009-01-01 19:03:51,00:18:00,2009-01-01 19:04:43,2009-01-01 19:21:51,5,"[532, -1, 530, -1, 540, 540, -1, 567, 532, 530, -1, -1, 581, -1, -1, 567, -1, -1, -1, 581]","['K', 'F', 'B', 'G', 'M', 'L', 'Q', 'W', 'W', 'V', 'R', 'N', 'T', 'N', 'H', 'C', 'G', 'K', 'P', 'U']",00:17:08,00:17:08
500,P,H,2009-01-01 17:38:42,01:02:13,2009-01-01 18:40:55,2009-01-01 18:56:42,00:24:00,2009-01-01 19:04:55,2009-01-01 19:08:42,1,"[500, 499, -1, 572, 518, 518, 500, -1, 499, -1, -1, -1, 572]","['P', 'U', 'P', 'K', 'F', 'L', 'H', 'I', 'O', 'I', 'M', 'Q', 'U']",00:03:47,00:15:47
490,O,X,2009-01-01 17:29:51,01:11:22,2009-01-01 18:41:13,2009-01-01 18:53:51,00:24:00,2009-01-01 19:05:13,2009-01-01 19:05:51,6,"[490, 570, 564, 573, 569, 490, 570, 564, 571, -1, 569, 573, 571]","['O', 'I', 'M', 'R', 'X', 'X', 'W', 'V', 'U', 'Q', 'M', 'H', 'D']",00:00:38,00:12:38
547,L,B,2009-01-01 18:20:37,00:32:59,2009-01-01 18:53:36,2009-01-01 19:20:37,00:12:00,2009-01-01 19:05:36,2009-01-01 19:32:37,0,"[547, 589, 547, -1, -1, 589, -1, 546, 560, -1, 546, 560]","['L', 'G', 'B', 'F', 'L', 'R', 'Q', 'U', 'U', 'Q', 'M', 'R']",00:27:01,00:27:01
505,B,D,2009-01-01 17:42:26,00:52:07,2009-01-01 18:34:33,2009-01-01 18:48:26,00:36:00,2009-01-01 19:10:33,2009-01-01 19:24:26,4,"[503, 504, -1, -1, 506, -1, 542, -1, 505, 504, 506, -1, 503, 542, -1, 505]","['I', 'J', 'N', 'S', 'Y', 'S', 'N', 'H', 'B', 'A', 'A', 'F', 'K', 'L', 'H', 'D']",00:13:53,00:13:53
530,B,V,2009-01-01 18:07:49,00:38:54,2009-01-01 18:46:43,2009-01-01 18:49:49,00:24:00,2009-01-01 19:10:43,2009-01-01 19:13:49,5,"[532, -1, 530, -1, 540, 540, -1, 567, 532, 530, -1, -1, 581, -1, -1, 567, -1, -1, -1, 581]","['K', 'F', 'B', 'G', 'M', 'L', 'Q', 'W', 'W', 'V', 'R', 'N', 'T', 'N', 'H', 'C', 'G', 'K', 'P', 'U']",00:03:06,00:03:06
534,K,O,2009-01-01 18:11:11,00:35:38,2009-01-01 18:46:49,2009-01-01 18:59:11,00:24:00,2009-01-01 19:10:49,2009-01-01 19:23:11,7,"[539, 541, -1, 534, 538, 582, 541, 535, 534, 538, 539, -1, 580, -1, 535, 582, -1, -1, 580]","['C', 'B', 'F', 'K', 'L', 'L', 'M', 'S', 'O', 'J', 'E', 'D', 'C', 'B', 'A', 'A', 'G', 'M', 'S']",00:12:22,00:12:22
538,L,J,2009-01-01 18:14:39,00:32:10,2009-01-01 18:46:49,2009-01-01 18:56:39,00:30:00,2009-01-01 19:16:49,2009-01-01 19:32:39,7,"[539, 541, -1, 534, 538, 582, 541, 535, 534, 538, 539, -1, 580, -1, 535, 582, -1, -1, 580]","['C', 'B', 'F', 'K', 'L', 'L', 'M', 'S', 'O', 'J', 'E', 'D', 'C', 'B', 'A', 'A', 'G', 'M', 'S']",00:15:50,00:09:50
499,U,O,2009-01-01 17:36:08,01:04:47,2009-01-01 18:40:55,2009-01-01 18:48:08,00:36:00,2009-01-01 19:16:55,2009-01-01 19:18:08,1,"[500, 499, -1, 572, 518, 518, 500, -1, 499, -1, -1, -1, 572]","['P', 'U', 'P', 'K', 'F', 'L', 'H', 'I', 'O', 'I', 'M', 'Q', 'U']",00:01:13,00:07:13
522,K,J,2009-01-01 17:59:23,00:35:56,2009-01-01 18:35:19,2009-01-01 18:53:23,00:42:00,2009-01-01 19:17:19,2009-01-01 19:17:23,3,"[522, 523, 552, -1, 565, 523, -1, -1, -1, 568, 522, 552, 565, -1, -1, 568]","['K', 'F', 'L', 'P', 'U', 'U', 'Q', 'M', 'I', 'J', 'J', 'J', 'D', 'C', 'G', 'K']",00:00:04,00:18:04
552,L,J,2009-01-01 18:24:53,00:16:26,2009-01-01 18:41:19,2009-01-01 19:06:53,00:36:00,2009-01-01 19:17:19,2009-01-01 19:42:53,3,"[522, 523, 552, -1, 565, 523, -1, -1, -1, 568, 522, 552, 565, -1, -1, 568]","['K', 'F', 'L', 'P', 'U', 'U', 'Q', 'M', 'I', 'J', 'J', 'J', 'D', 'C', 'G', 'K']",00:25:34,00:25:34
592,U,P,2009-01-01 18:57:07,00:15:12,2009-01-01 19:12:19,2009-01-01 19:33:07,00:06:00,2009-01-01 19:18:19,2009-01-01 19:39:07,8,"[-1, 593, 592, 592, 596, 591, 593, 596, -1, 595, 591, -1, -1, 595]","['P', 'Q', 'U', 'P', 'L', 'F', 'B', 'H', 'N', 'T', 'Y', 'S', 'N', 'J']",00:20:48,00:20:48
533,U,V,2009-01-01 18:09:53,01:02:57,2009-01-01 19:12:50,2009-01-01 19:21:53,00:06:00,2009-01-01 19:18:50,2009-01-01 19:27:53,2,"[-1, 563, 531, 533, 533, 597, 531, 579, 597, 563, -1, -1, 566, 583, -1, -1, 579, 566, 583]","['K', 'Q', 'U', 'U', 'V', 'R', 'S', 'O', 'O', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'P', 'Q']",00:09:03,00:09:03
539,C,E,2009-01-01 18:15:05,00:31:44,2009-01-01 18:46:49,2009-01-01 18:51:05,00:36:00,2009-01-01 19:22:49,2009-01-01 19:39:05,7,"[539, 541, -1, 534, 538, 582, 541, 535, 534, 538, 539, -1, 580, -1, 535, 582, -1, -1, 580]","['C', 'B', 'F', 'K', 'L', 'L', 'M', 'S', 'O', 'J', 'E', 'D', 'C', 'B', 'A', 'A', 'G', 'M', 'S']",00:16:16,00:04:16
565,U,D,2009-01-01 18:31:02,00:22:17,2009-01-01 18:53:19,2009-01-01 19:19:02,00:30:00,2009-01-01 19:23:19,2009-01-01 19:49:02,3,"[522, 523, 552, -1, 565, 523, -1, -1, -1, 568, 522, 552, 565, -1, -1, 568]","['K', 'F', 'L', 'P', 'U', 'U', 'Q', 'M', 'I', 'J', 'J', 'J', 'D', 'C', 'G', 'K']",00:25:43,00:25:43
589,G,R,2009-01-01 18:53:36,00:00:00,2009-01-01 18:53:36,2009-01-01 19:23:36,00:30:00,2009-01-01 19:23:36,2009-01-01 19:53:36,0,"[547, 589, 547, -1, -1, 589, -1, 546, 560, -1, 546, 560]","['L', 'G', 'B', 'F', 'L', 'R', 'Q', 'U', 'U', 'Q', 'M', 'R']",00:30:00,00:30:00
570,I,W,2009-01-01 18:39:44,00:26:57,2009-01-01 19:06:41,2009-01-01 19:15:44,00:18:00,2009-01-01 19:24:41,2009-01-01 19:39:44,6,"[570, 564, 573, 569, 570, 564, 571, -1, 569, 573, 571, 604, -1, -1, 604]","['I', 'M', 'R', 'X', 'W', 'V', 'U', 'Q', 'M', 'H', 'D', 'J', 'N', 'R', 'W']",00:15:03,00:09:03
584,V,T,2009-01-01 18:49:42,00:24:30,2009-01-01 19:14:12,2009-01-01 19:31:42,00:12:00,2009-01-01 19:26:12,2009-01-01 19:49:42,9,"[588, 584, -1, 585, 586, 590, 584, 587, 586, 607, -1, 588, 607, 585, 587, -1, -1, 590]","['W', 'V', 'R', 'X', 'X', 'T', 'T', 'O', 'J', 'D', 'H', 'M', 'M', 'L', 'R', 'L', 'F', 'A']",00:23:30,00:17:30
564,M,V,2009-01-01 18:30:34,00:36:07,2009-01-01 19:06:41,2009-01-01 19:24:34,00:24:00,2009-01-01 19:30:41,2009-01-01 19:36:34,6,"[570, 564, 573, 569, 570, 564, 571, -1, 569, 573, 571, 604, -1, -1, 604]","['I', 'M', 'R', 'X', 'W', 'V', 'U', 'Q', 'M', 'H', 'D', 'J', 'N', 'R', 'W']",00:05:53,00:17:53
531,U,S,2009-01-01 18:09:06,01:03:44,2009-01-01 19:12:50,2009-01-01 19:21:06,00:18:00,2009-01-01 19:30:50,2009-01-01 19:39:06,2,"[-1, 563, 531, 533, 533, 597, 531, 579, 597, 563, -1, -1, 566, 583, -1, -1, 579, 566, 583]","['K', 'Q', 'U', 'U', 'V', 'R', 'S', 'O', 'O', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'P', 'Q']",00:08:16,00:08:16
613,N,J,2009-01-01 19:23:32,00:10:48,2009-01-01 19:34:20,2009-01-01 19:59:32,00:00:00,2009-01-01 19:34:20,2009-01-01 20:05:32,3,"[568, 616, 613, 613, -1, -1, 620, 622, 630, 568, 616, 620, -1, -1, 622, -1, -1, 630]","['J', 'J', 'N', 'J', 'D', 'C', 'B', 'F', 'L', 'K', 'K', 'P', 'L', 'H', 'N', 'H', 'B', 'A']",00:31:12,00:25:12
593,Q,B,2009-01-01 18:59:08,00:07:11,2009-01-01 19:06:19,2009-01-01 19:41:08,00:30:00,2009-01-01 19:36:19,2009-01-01 20:05:08,8,"[-1, 593, 592, 592, 596, 591, 593, 596, -1, 595, 591, -1, -1, 595]","['P', 'Q', 'U', 'P', 'L', 'F', 'B', 'H', 'N', 'T', 'Y', 'S', 'N', 'J']",00:28:49,00:34:49
597,R,O,2009-01-01 19:00:50,00:24:00,2009-01-01 19:24:50,2009-01-01 19:54:50,00:12:00,2009-01-01 19:36:50,2009-01-01 20:06:50,2,"[-1, 563, 531, 533, 533, 597, 531, 579, 597, 563, -1, -1, 566, 583, -1, -1, 579, 566, 583]","['K', 'Q', 'U', 'U', 'V', 'R', 'S', 'O', 'O', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'P', 'Q']",00:30:00,00:30:00
586,X,J,2009-01-01 18:50:40,00:29:32,2009-01-01 19:20:12,2009-01-01 19:44:40,00:18:00,2009-01-01 19:38:12,2009-01-01 20:02:40,9,"[588, 584, -1, 585, 586, 590, 584, 587, 586, 607, -1, 588, 607, 585, 587, -1, -1, 590]","['W', 'V', 'R', 'X', 'X', 'T', 'T', 'O', 'J', 'D', 'H', 'M', 'M', 'L', 'R', 'L', 'F', 'A']",00:24:28,00:24:28
572,K,U,2009-01-01 18:40:55,00:06:00,2009-01-01 18:46:55,2009-01-01 19:16:55,00:54:00,2009-01-01 19:40:55,2009-01-01 20:10:55,1,"[500, 499, -1, 572, 518, 518, 500, -1, 499, -1, -1, -1, 572]","['P', 'U', 'P', 'K', 'F', 'L', 'H', 'I', 'O', 'I', 'M', 'Q', 'U']",00:30:00,00:30:00
563,Q,T,2009-01-01 18:29:28,00:37:22,2009-01-01 19:06:50,2009-01-01 19:29:28,00:36:00,2009-01-01 19:42:50,2009-01-01 19:59:28,2,"[-1, 563, 531, 533, 533, 597, 531, 579, 597, 563, -1, -1, 566, 583, -1, -1, 579, 566, 583]","['K', 'Q', 'U', 'U', 'V', 'R', 'S', 'O', 'O', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'P', 'Q']",00:16:38,00:22:38
596,L,H,2009-01-01 19:00:19,00:36:49,2009-01-01 19:37:08,2009-01-01 19:54:19,00:06:00,2009-01-01 19:43:08,2009-01-01 20:12:19,8,"[596, 591, -1, 596, -1, 595, 591, -1, -1, 595, -1, -1, -1, 633, -1, -1, -1, 633]","['L', 'F', 'B', 'H', 'N', 'T', 'Y', 'S', 'N', 'J', 'I', 'M', 'Q', 'U', 'Q', 'M', 'I', 'O']",00:29:11,00:17:11
582,L,A,2009-01-01 18:46:49,00:00:00,2009-01-01 18:46:49,2009-01-01 19:16:49,01:00:00,2009-01-01 19:46:49,2009-01-01 20:16:49,7,"[539, 541, -1, 534, 538, 582, 541, 535, 534, 538, 539, -1, 580, -1, 535, 582, -1, -1, 580]","['C', 'B', 'F', 'K', 'L', 'L', 'M', 'S', 'O', 'J', 'E', 'D', 'C', 'B', 'A', 'A', 'G', 'M', 'S']",00:30:00,00:30:00
535,S,A,2009-01-01 18:11:27,00:53:22,2009-01-01 19:04:49,2009-01-01 19:17:27,00:42:00,2009-01-01 19:46:49,2009-01-01 19:47:27,7,"[539, 541, -1, 534, 538, 582, 541, 535, 534, 538, 539, -1, 580, -1, 535, 582, -1, -1, 580]","['C', 'B', 'F', 'K', 'L', 'L', 'M', 'S', 'O', 'J', 'E', 'D', 'C', 'B', 'A', 'A', 'G', 'M', 'S']",00:00:38,00:12:38
569,X,M,2009-01-01 18:36:11,00:30:30,2009-01-01 19:06:41,2009-01-01 19:30:11,00:42:00,2009-01-01 19:48:41,2009-01-01 19:54:11,6,"[570, 564, 573, 569, 570, 564, 571, -1, 569, 573, 571, 604, -1, -1, 604]","['I', 'M', 'R', 'X', 'W', 'V', 'U', 'Q', 'M', 'H', 'D', 'J', 'N', 'R', 'W']",00:05:30,00:23:30
546,U,M,2009-01-01 18:19:46,01:17:31,2009-01-01 19:37:17,2009-01-01 19:37:46,00:12:00,2009-01-01 19:49:17,2009-01-01 19:49:46,0,"[-1, 546, 560, 615, -1, 546, 560, -1, 629, 629, -1, -1, 615, 628, -1, -1, -1, 628]","['Q', 'U', 'U', 'U', 'Q', 'M', 'R', 'S', 'Y', 'X', 'R', 'N', 'J', 'D', 'H', 'M', 'S', 'Y']",00:00:29,00:00:29
618,W,I,2009-01-01 19:26:18,00:01:33,2009-01-01 19:27:51,2009-01-01 19:56:18,00:24:00,2009-01-01 19:51:51,2009-01-01 20:20:18,5,"[567, 618, -1, 581, 610, 609, 624, 618, 617, 610, 567, 609, 617, -1, 581, 624]","['W', 'W', 'S', 'T', 'T', 'O', 'O', 'I', 'H', 'H', 'C', 'G', 'M', 'Q', 'U', 'V']",00:28:27,00:28:27
606,I,E,2009-01-01 19:11:31,00:36:30,2009-01-01 19:48:01,2009-01-01 19:59:31,00:06:00,2009-01-01 19:54:01,2009-01-01 20:05:31,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:11:30,00:11:30
573,R,H,2009-01-01 18:41:13,00:25:28,2009-01-01 19:06:41,2009-01-01 19:29:13,00:48:00,2009-01-01 19:54:41,2009-01-01 20:11:13,6,"[570, 564, 573, 569, 570, 564, 571, -1, 569, 573, 571, 604, -1, -1, 604]","['I', 'M', 'R', 'X', 'W', 'V', 'U', 'Q', 'M', 'H', 'D', 'J', 'N', 'R', 'W']",00:16:32,00:22:32
560,U,R,2009-01-01 18:27:20,01:09:57,2009-01-01 19:37:17,2009-01-01 19:51:20,00:18:00,2009-01-01 19:55:17,2009-01-01 20:09:20,0,"[-1, 546, 560, 615, -1, 546, 560, -1, 629, 629, -1, -1, 615, 628, -1, -1, -1, 628]","['Q', 'U', 'U', 'U', 'Q', 'M', 'R', 'S', 'Y', 'X', 'R', 'N', 'J', 'D', 'H', 'M', 'S', 'Y']",00:14:03,00:14:03
588,W,M,2009-01-01 18:52:34,00:21:38,2009-01-01 19:14:12,2009-01-01 19:40:34,00:42:00,2009-01-01 19:56:12,2009-01-01 20:16:34,9,"[588, 584, -1, 585, 586, 590, 584, 587, 586, 607, -1, 588, 607, 585, 587, -1, -1, 590]","['W', 'V', 'R', 'X', 'X', 'T', 'T', 'O', 'J', 'D', 'H', 'M', 'M', 'L', 'R', 'L', 'F', 'A']",00:20:22,00:26:22
607,D,M,2009-01-01 19:14:12,00:30:00,2009-01-01 19:44:12,2009-01-01 20:14:12,00:12:00,2009-01-01 19:56:12,2009-01-01 20:26:12,9,"[588, 584, -1, 585, 586, 590, 584, 587, 586, 607, -1, 588, 607, 585, 587, -1, -1, 590]","['W', 'V', 'R', 'X', 'X', 'T', 'T', 'O', 'J', 'D', 'H', 'M', 'M', 'L', 'R', 'L', 'F', 'A']",00:30:00,00:30:00
610,T,H,2009-01-01 19:18:29,00:21:22,2009-01-01 19:39:51,2009-01-01 20:00:29,00:18:00,2009-01-01 19:57:51,2009-01-01 20:24:29,5,"[567, 618, -1, 581, 610, 609, 624, 618, 617, 610, 567, 609, 617, -1, 581, 624]","['W', 'W', 'S', 'T', 'T', 'O', 'O', 'I', 'H', 'H', 'C', 'G', 'M', 'Q', 'U', 'V']",00:26:38,00:20:38
571,U,D,2009-01-01 18:39:48,00:56:53,2009-01-01 19:36:41,2009-01-01 19:51:48,00:24:00,2009-01-01 20:00:41,2009-01-01 20:15:48,6,"[570, 564, 573, 569, 570, 564, 571, -1, 569, 573, 571, 604, -1, -1, 604]","['I', 'M', 'R', 'X', 'W', 'V', 'U', 'Q', 'M', 'H', 'D', 'J', 'N', 'R', 'W']",00:15:07,00:15:07
591,F,Y,2009-01-01 18:56:20,00:40:48,2009-01-01 19:37:08,2009-01-01 19:38:20,00:24:00,2009-01-01 20:01:08,2009-01-01 20:02:20,8,"[596, 591, -1, 596, -1, 595, 591, -1, -1, 595, -1, -1, -1, 633, -1, -1, -1, 633]","['L', 'F', 'B', 'H', 'N', 'T', 'Y', 'S', 'N', 'J', 'I', 'M', 'Q', 'U', 'Q', 'M', 'I', 'O']",00:01:12,00:01:12
585,X,L,2009-01-01 18:50:31,00:29:41,2009-01-01 19:20:12,2009-01-01 19:44:31,00:42:00,2009-01-01 20:02:12,2009-01-01 20:08:31,9,"[588, 584, -1, 585, 586, 590, 584, 587, 586, 607, -1, 588, 607, 585, 587, -1, -1, 590]","['W', 'V', 'R', 'X', 'X', 'T', 'T', 'O', 'J', 'D', 'H', 'M', 'M', 'L', 'R', 'L', 'F', 'A']",00:06:19,00:24:19
644,S,T,2009-01-01 19:47:27,00:08:56,2009-01-01 19:56:23,2009-01-01 20:23:27,00:06:00,2009-01-01 20:02:23,2009-01-01 20:29:27,2,"[579, 644, 644, -1, -1, 566, 583, -1, -1, 648, 579, 566, 642, 583, -1, 648, 642]","['O', 'S', 'T', 'N', 'I', 'E', 'E', 'D', 'H', 'L', 'L', 'P', 'U', 'Q', 'M', 'N', 'O']",00:27:04,00:27:04
567,W,C,2009-01-01 18:34:32,00:53:19,2009-01-01 19:27:51,2009-01-01 19:34:32,00:36:00,2009-01-01 20:03:51,2009-01-01 20:04:32,5,"[567, 618, -1, 581, 610, 609, 624, 618, 617, 610, 567, 609, 617, -1, 581, 624]","['W', 'W', 'S', 'T', 'T', 'O', 'O', 'I', 'H', 'H', 'C', 'G', 'M', 'Q', 'U', 'V']",00:00:41,00:06:41
605,E,N,2009-01-01 19:10:58,00:43:03,2009-01-01 19:54:01,2009-01-01 20:04:58,00:12:00,2009-01-01 20:06:01,2009-01-01 20:16:58,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:10:57,00:10:57
587,O,R,2009-01-01 18:52:26,00:39:46,2009-01-01 19:32:12,2009-01-01 19:58:26,00:36:00,2009-01-01 20:08:12,2009-01-01 20:16:26,9,"[588, 584, -1, 585, 586, 590, 584, 587, 586, 607, -1, 588, 607, 585, 587, -1, -1, 590]","['W', 'V', 'R', 'X', 'X', 'T', 'T', 'O', 'J', 'D', 'H', 'M', 'M', 'L', 'R', 'L', 'F', 'A']",00:08:14,00:26:14
609,O,G,2009-01-01 19:16:31,00:29:20,2009-01-01 19:45:51,2009-01-01 20:04:31,00:24:00,2009-01-01 20:09:51,2009-01-01 20:22:31,5,"[567, 618, -1, 581, 610, 609, 624, 618, 617, 610, 567, 609, 617, -1, 581, 624]","['W', 'W', 'S', 'T', 'T', 'O', 'O', 'I', 'H', 'H', 'C', 'G', 'M', 'Q', 'U', 'V']",00:12:40,00:18:40
616,J,K,2009-01-01 19:24:55,00:09:25,2009-01-01 19:34:20,2009-01-01 19:54:55,00:36:00,2009-01-01 20:10:20,2009-01-01 20:30:55,3,"[568, 616, 613, 613, -1, -1, 620, 622, 630, 568, 616, 620, -1, -1, 622, -1, -1, 630]","['J', 'J', 'N', 'J', 'D', 'C', 'B', 'F', 'L', 'K', 'K', 'P', 'L', 'H', 'N', 'H', 'B', 'A']",00:20:35,00:20:35
568,J,K,2009-01-01 18:35:19,00:59:01,2009-01-01 19:34:20,2009-01-01 19:47:19,00:36:00,2009-01-01 20:10:20,2009-01-01 20:11:19,3,"[568, 616, 613, 613, -1, -1, 620, 622, 630, 568, 616, 620, -1, -1, 622, -1, -1, 630]","['J', 'J', 'N', 'J', 'D', 'C', 'B', 'F', 'L', 'K', 'K', 'P', 'L', 'H', 'N', 'H', 'B', 'A']",00:00:59,00:12:59
626,A,R,2009-01-01 19:29:48,00:00:13,2009-01-01 19:30:01,2009-01-01 19:59:48,00:42:00,2009-01-01 20:12:01,2009-01-01 20:41:48,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:29:47,00:29:47
623,B,R,2009-01-01 19:27:31,00:08:30,2009-01-01 19:36:01,2009-01-01 20:03:31,00:36:00,2009-01-01 20:12:01,2009-01-01 20:39:31,4,"[626, 608, 623, -1, 606, 627, 605, 606, 625, 605, 612, 626, 623, 611, 608, 621, 611, -1, 627, 612, -1, -1, 625, -1, -1, 621, 619, -1, -1, -1, 619]","['A', 'B', 'B', 'C', 'I', 'I', 'E', 'E', 'J', 'N', 'R', 'R', 'R', 'Q', 'Q', 'L', 'L', 'G', 'C', 'B', 'C', 'D', 'E', 'I', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:27:30,00:27:30
653,M,G,2009-01-01 20:00:48,00:06:21,2009-01-01 20:07:09,2009-01-01 20:36:48,00:06:00,2009-01-01 20:13:09,2009-01-01 20:42:48,6,"[653, 653, -1, -1, 604, 657, -1, -1, 604, -1, 657]","['M', 'G', 'C', 'D', 'J', 'J', 'N', 'R', 'W', 'Q', 'U']",00:29:39,00:29:39
629,Y,X,2009-01-01 19:31:17,00:36:00,2009-01-01 20:07:17,2009-01-01 20:37:17,00:06:00,2009-01-01 20:13:17,2009-01-01 20:43:17,0,"[-1, 546, 560, 615, -1, 546, 560, -1, 629, 629, -1, -1, 615, 628, -1, -1, -1, 628]","['Q', 'U', 'U', 'U', 'Q', 'M', 'R', 'S', 'Y', 'X', 'R', 'N', 'J', 'D', 'H', 'M', 'S', 'Y']",00:30:00,00:30:00
617,H,M,2009-01-01 19:26:02,00:31:49,2009-01-01 19:57:51,2009-01-01 20:26:02,00:18:00,2009-01-01 20:15:51,2009-01-01 20:44:02,5,"[567, 618, -1, 581, 610, 609, 624, 618, 617, 610, 567, 609, 617, -1, 581, 624]","['W', 'W', 'S', 'T', 'T', 'O', 'O', 'I', 'H', 'H', 'C', 'G', 'M', 'Q', 'U', 'V']",00:28:11,00:28:11
